rank,code,name,market,mktcap,sector,close,stop,trend_score,pattern_score,volume_score,supply_score,risk_score,total_score,risk_pct,bbw_pct,adx,setup,ma20,ma60,bb_upper,door_knock,squeeze,score_details,base_stop,strat1_type,strat1_name,strat1_entry,strat1_stop,strat1_risk,strat2_type,strat2_name,strat2_entry,strat2_stop,strat2_risk,strat3_type,strat3_name,strat3_entry,strat3_stop,strat3_risk,foreign_consec_buy,foreign_net_5d,inst_net_5d,scan_date,chunk,keywords,news_count
32,035900,JYP Ent.,KOSDAQ GLOBAL,2622297909600,오디오물 출판 및 원판 녹음 관련 제품,73800.0,71848.23905489847,22.0,10.0,20.0,7,10.0,69.0,4.600784727203459,23.529411764705884,30.936924617464154,-,70430.0,69396.0,75313.23905489847,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 4, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_safe"": 10}",66800.0,breakout,돌파,75313.23905489847,71848.23905489847,4.600784727203459,oneil,오닐,73800.0,71490.0,3.1300813008130084,pullback,눌림목,70430.0,67658.0,3.9358228027829045,0,5946165600.0,73465001500.0,2026-01-30 18:19,1,,0
33,121600,나노신소재,KOSDAQ,843793298100,"인듐계 산화물 TCO Target, 반도체 CMP Slurry 등",69100.0,65747.5,25.0,15.0,13.0,6,10.0,69.0,4.851664254703328,54.621848739495796,50.79292885012622,B,55177.5,55140.0,69191.328883251,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_safe"": 10}",61700.0,oneil,Inside Day,69100.0,65747.5,4.851664254703328,breakout,돌파,69191.328883251,64162.578883251,7.267890472930777,pullback,눌림목,55177.5,52418.625,5.0,1,-10551851900.0,30716137600.0,2026-01-30 18:18,1,,0
34,017800,현대엘리베이터,KOSPI,3690321144000,"엘리베이터,에스컬레이터,공항,공정,크린룸,병원 물류시스템,수,배송센터,고속소팅시스템,주차설비 제조,판매,보수",94400.0,95173.37274419736,24.0,15.0,18.0,2,10.0,69.0,3.666651145822043,74.78991596638656,36.52968706225354,B,89695.0,88720.0,98795.87274419736,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 8, ""risk_safe"": 10}",80700.0,breakout,돌파,98795.87274419736,95173.37274419736,3.666651145822043,oneil,오닐,94400.0,91990.0,2.5529661016949152,pullback,눌림목,89695.0,86797.0,3.230949328279168,2,-1384405500.0,-5003736100.0,2026-01-30 18:18,1,,0
35,185750,종근당,KOSPI,1180137690000,"딜라트렌,리피로우",85500.0,85450.0,22.0,20.0,5.0,11,10.0,68.0,0.058479532163742694,10.084033613445378,41.097334846528156,R,84145.0,85280.0,88759.45381850594,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""risk_safe"": 10}",82800.0,oneil,Inside Day,85500.0,85450.0,0.058479532163742694,pullback,눌림목,84145.0,82800.0,1.598431279339236,breakout,돌파,88759.45381850594,85954.45381850594,3.160226746928416,5,5972537200.0,-160571400.0,2026-01-30 18:19,1,,0
36,171090,선익시스템,KOSDAQ,589101440400,OLED 증착장비,61400.0,58150.0,24.0,15.0,13.0,7,9.0,68.0,5.293159609120521,65.54621848739495,37.835552181343594,B,53457.5,52257.0,61489.65449483718,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_today"": 8, ""risk_deduction"": -1}",34300.0,oneil,Pocket Pivot,61400.0,58150.0,5.293159609120521,breakout,돌파,61489.65449483718,55688.40449483718,9.434513899386257,pullback,눌림목,53457.5,48816.5,8.681663003320395,0,116043900.0,5060313200.0,2026-01-30 18:19,1,,0
37,000120,CJ대한통운,KOSPI,2367921307200,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",103800.0,100446.0,25.0,10.0,15.0,9,9.0,68.0,5.128641051796441,31.932773109243698,45.99241717936366,-,98150.0,96204.0,103565.11824016296,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_door_knock"": 10, ""vol_explosion"": 5, ""vol_dryup"": 5, ""vol_today"": 5, ""risk_deduction"": -1}",94200.0,breakout,돌파,105876.0,100446.0,5.128641051796441,oneil,오닐,103800.0,100180.0,3.48747591522158,pullback,눌림목,98150.0,94200.0,4.02445236882323,2,2545265500.0,1991833400.0,2026-01-30 18:19,1,,0
38,353200,대덕전자,KOSPI,3128091352500,"PCB(Printed Circuit Board, 인쇄회로기판)의 제조 및 판매",63300.0,59715.0,24.0,15.0,20.0,0,9.0,68.0,5.6635071090047395,2.5210084033613445,34.50818955123098,B,48952.5,48533.0,55259.76109886615,False,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 4, ""pat_squeeze"": 10, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",20700.0,oneil,Pocket Pivot,63300.0,59715.0,5.6635071090047395,breakout,돌파,64566.0,59188.5,8.32868692500697,pullback,눌림목,48952.5,44650.5,8.788110923854758,0,-12139730500.0,-11305948500.0,2026-01-30 18:18,1,,0
39,100840,SNT에너지,KOSPI,871695003450,"공냉식 열교환장치,폐열회수장치 제조",42150.0,40630.0,17.0,20.0,16.0,5,10.0,68.0,3.606168446026097,0.0,37.638198094614395,R,39512.5,39289.0,43863.99057713875,True,True,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 4, ""pat_door_knock"": 10, ""pat_squeeze"": 10, ""vol_explosion"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_safe"": 10}",40100.0,oneil,Inside Day,42150.0,40630.0,3.606168446026097,breakout,돌파,43863.99057713875,40057.74057713875,8.677391067067573,pullback,눌림목,39512.5,37536.875,5.0,1,1648683550.0,-8267451550.0,2026-01-30 18:18,1,,0
40,006800,미래에셋증권,KOSPI,24242915128500,"유가증권매매,유가증권위탁매매,유가증권인수",42750.0,40335.0,25.0,5.0,20.0,9,9.0,68.0,5.649122807017544,100.0,71.97310173582484,B,31452.5,25884.0,35429.08186423432,False,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_align_50_200"": 2, ""trend_adx"": 5, ""pat_setup_b"": 5, ""vol_explosion"": 5, ""vol_dryup"": 7, ""vol_today"": 8, ""risk_deduction"": -1}",13530.0,oneil,오닐,42750.0,40335.0,5.649122807017544,breakout,돌파,43605.0,39982.5,8.307533539731683,pullback,눌림목,31452.5,28554.5,9.213893967093236,1,201183800.0,20463382350.0,2026-01-30 18:19,1,,0
41,282330,BGF리테일,KOSPI,2098266188400,체인화 편의점,121400.0,118349.25,23.0,15.0,11.0,8,10.0,67.0,4.424483961624189,48.739495798319325,51.44874942957116,B,111745.0,110660.0,118855.68656143648,True,False,"{""trend_ma20"": 5, ""trend_ma50"": 5, ""trend_ma200"": 5, ""trend_align_20_50"": 3, ""trend_adx"": 5, ""pat_door_knock"": 10, ""pat_setup_b"": 5, ""vol_dryup"": 3, ""vol_today"": 8, ""risk_safe"": 10}",99700.0,breakout,돌파,123828.0,118349.25,4.424483961624189,oneil,오닐,121400.0,117747.5,3.0086490939044483,pullback,눌림목,111745.0,107362.0,3.922323146449506,3,3054129700.0,-660382100.0,2026-01-30 18:19,1,,0
